phi,eta,subsystem,sumX0,sumLambdaI
0,-0.98,TPC,0.0629323619087746,0.0230546522616154
0,-0.975,EMCAL,19.6000835379455,0.897104019015915
0,-0.975,IHCAL,1.76681381733015,0.461183652360652
0,-0.975,INTT,0.0829000141777411,0.0341663362957309
0,-0.975,MAGNET,1.79610731859059,0.410823555937435
0,-0.975,MVTX,0.0208643652904407,0.00912135657954576
0,-0.975,OHCAL,48.8771583747535,5.40860225701118
0,-0.975,OTHER,2.22521503506071e-25,4.00815294079862e-25
0,-0.975,PIPE,0.00326466563149703,0.00292196496042491
0,-0.975,TPC,0.0626965276765569,0.0229682567085106
0,-0.97,EMCAL,22.4461834525171,1.02688904888294
0,-0.97,IHCAL,1.75865875195242,0.458529434433204
0,-0.97,INTT,0.082590256635046,0.0340386731043692
0,-0.97,MAGNET,1.97092884956486,0.450810477802236
0,-0.97,MVTX,0.0207864051768465,0.00908727445027054
0,-0.97,OHCAL,48.6945228467079,5.38839237695095
0,-0.97,OTHER,2.21934987207033e-25,3.99758835718861e-25
0,-0.97,PIPE,0.00325246714379152,0.0029110469805553
0,-0.97,TPC,0.0624622608607881,0.0228824353630188
0,-0.965,EMCAL,25.6488342550185,1.12748394243793
0,-0.965,IHCAL,1.75210588046224,0.456820955074458
0,-0.965,INTT,0.0822825638530683,0.033911860881608
0,-0.965,MAGNET,2.14357568547261,0.490299981750487
0,-0.965,MVTX,0.0217440710718957,0.00960487741598226
0,-0.965,OHCAL,48.5131097622567,5.36831773971889
0,-0.965,OTHER,2.21328285468351e-25,3.98666018476586e-25
0,-0.965,PIPE,0.00324034996793397,0.0029002017770118
0,-0.965,TPC,0.062229555604794,0.0227971860796029
0,-0.96,EMCAL,26.3599476642041,1.15082130361956
0,-0.96,IHCAL,1.74560029160064,0.455124692218554
0,-0.96,INTT,0.0819769281394724,0.033785896457135
0,-0.96,MAGNET,2.31931945670371,0.530497847592753
0,-0.96,MVTX,0.0254029696146937,0.0115615256540411
0,-0.96,OHCAL,48.3329095080763,5.34837731070991
0,-0.96,OTHER,2.20701147577644e-25,3.97536390759122e-25
0,-0.96,PIPE,0.00322831380099442,0.0028894290786638
0,-0.96,TPC,0.0619984060909312,0.0227125067270263
0,-0.955,EMCAL,22.2638054649757,0.986556391179182
0,-0.955,IHCAL,1.73913502386492,0.453439048355251
0,-0.955,INTT,0.0816733418533497,0.0336607766818331
0,-0.955,MAGNET,2.50337606201454,0.572597107645268
0,-0.955,MVTX,0.0235090257271076,0.0105598209314089
0,-0.955,OHCAL,49.3313751996859,5.428074144674
0,-0.955,OTHER,2.20053317151231e-25,3.96369490757164e-25
0,-0.955,PIPE,0.00321635834206807,0.00287872861619329
0,-0.955,TPC,0.0617688065404497,0.0226283951883009
0,-0.95,EMCAL,19.0560667014365,0.838423811993758
0,-0.95,IHCAL,1.73271386446035,0.451764884560765
0,-0.95,INTT,0.0813717974050271,0.0335364984277014
0,-0.95,MAGNET,2.51050448780273,0.574227592193841
0,-0.95,MVTX,0.0220426040445147,0.00978583161284361
0,-0.95,OHCAL,49.0739933849466,5.37369137967036
0,-0.95,OTHER,2.19384531988156e-25,3.95164846183087e-25
0,-0.95,PIPE,0.00320448329226775,0.00286810012208809
0,-0.95,TPC,0.0615407512133489,0.0225448493606338
0,-0.945,EMCAL,20.2932834724526,0.893122482504104
0,-0.945,IHCAL,1.72633602448701,0.450102015253728
0,-0.945,INTT,0.0810722872558779,0.0334130585877772
0,-0.945,MAGNET,2.69980766731912,0.617526900956867
0,-0.945,MVTX,0.0204777839033182,0.00895937110266599
0,-0.945,OHCAL,48.511880859885,5.29249560288339
0,-0.945,OTHER,2.18694523919557e-25,3.93921973999612e-25
0,-0.945,PIPE,0.00319268835471665,0.00285754333063532
0,-0.945,TPC,0.0613142344082337,0.0224618671553748
0,-0.94,EMCAL,18.7355721415648,0.868856714646542
0,-0.94,IHCAL,1.71313175316031,0.452445096548989
0,-0.94,INTT,0.0807748039181325,0.0332904540760579
0,-0.94,MAGNET,2.71136314979489,0.620169986006481
0,-0.94,MVTX,0.0203294900722001,0.00888752307810826
0,-0.94,OHCAL,48.0167719141949,5.23980801974446
0,-0.94,OTHER,2.20499375750574e-25,3.97172950673872e-25
