phi,eta,subsystem,sumX0,sumLambdaI
0,-0.76,OHCAL,38.7795822657403,4.24462140186079
0,-0.76,OTHER,2.89679417607939e-25,5.21783014800821e-25
0,-0.76,PIPE,0.00279665880002528,0.00250308605607204
0,-0.76,TPC,0.0537086537028572,0.0196756374145559
0,-0.74,EMCAL,22.650288699732,1.00352037854985
0,-0.74,IHCAL,1.51372084601369,0.401613603071321
0,-0.74,INTT,0.0701278955850119,0.0289024469782631
0,-0.74,MAGNET,1.73602358220695,0.397080605290977
0,-0.74,MVTX,0.0176498646598353,0.0077160607045565
0,-0.74,OHCAL,44.1488738755451,4.80571739129738
0,-0.74,OTHER,2.95974135858209e-25,5.33121331803353e-25
0,-0.74,PIPE,0.00276168988384888,0.00247178792042664
0,-0.74,TPC,0.0530370904040731,0.0194296168004347
0,-0.72,EMCAL,18.6422329803174,0.844447929530396
0,-0.72,IHCAL,1.49515950485313,0.396688987818736
0,-0.72,INTT,0.0692679781359245,0.0285480413844463
0,-0.72,MAGNET,1.71473623345773,0.392211550853575
0,-0.72,MVTX,0.0213645294662541,0.00971575243849502
0,-0.72,OHCAL,43.7025523461684,4.80392088724254
0,-0.72,OTHER,3.02069995909932e-25,5.44101456873534e-25
0,-0.72,PIPE,0.00272782568044915,0.00244147853290711
0,-0.72,TPC,0.0523867426486424,0.0191913682921008
0,-0.7,EMCAL,22.5794399996409,0.995458274538654
0,-0.7,IHCAL,1.45726920772316,0.379948692758406
0,-0.7,INTT,0.0684357688016769,0.0282050553878288
0,-0.7,MAGNET,1.69413480206535,0.387499386266071
0,-0.7,MVTX,0.0172239883596269,0.00752987868852566
0,-0.7,OHCAL,44.4430381302395,4.87897469019655
0,-0.7,OTHER,3.0796943618841e-25,5.54727782207796e-25
0,-0.7,PIPE,0.00269505264369304,0.00241214576935418
0,-0.7,TPC,0.0517573502887699,0.018960796586972
0,-0.68,EMCAL,18.6580156747081,0.781059562967216
0,-0.68,IHCAL,1.44013119173213,0.375480354798913
0,-0.68,INTT,0.0676309346874391,0.027873351789439
0,-0.68,MAGNET,1.67421104718257,0.382942226599802
0,-0.68,MVTX,0.0197743247470441,0.00890794374671315
0,-0.68,OHCAL,42.6662225304887,4.68828453352074
0,-0.68,OTHER,3.13674816548414e-25,5.6500455847796e-25
0,-0.68,PIPE,0.00266335766392892,0.00238377789627137
0,-0.68,TPC,0.0511486615591068,0.0187378094532907
0,-0.66,EMCAL,18.4074496680666,0.805618609301614
0,-0.66,IHCAL,1.44303545628539,0.382859659364415
0,-0.66,INTT,0.066853153848834,0.0275527979034145
0,-0.66,MAGNET,1.65495699904176,0.378538248930136
0,-0.66,MVTX,0.0171136343230333,0.00750915827810575
0,-0.66,OHCAL,42.1790213992725,4.63644946254851
0,-0.66,OTHER,3.1918841921816e-25,5.74935896531558e-25
0,-0.66,PIPE,0.00263272806274228,0.00235636356613119
0,-0.66,TPC,0.0505604329760717,0.0185223176932327
